review_text,category
aplikasi tolol digital tapi masih harus scan barcode ke kecamatan sudah begitu barcodenya enggak di sedian langsung di depan lol masih harus antri serahin hp ke petugas kocak rekam data masih di kecamatan lalu di arahin ke aplikasi digital kalau mau buat ektp fisik harus cetak lagi ke pusat karena di kecamatan enggak bisa tujuan mempermudah malah mempersulit lawak sudah begitu aplikasi sering error login sampai verif muka bisa pas scan ke kec malah gagal dan malah di bilang enggak ada kuota bodoh yakali gue harus ganti kartu,Negative
aplikasiny masih sering force close tolong ditingkatkan lagi,Neutral
aplikasi banyak bug begini mana loading masuk lama banget,Negative
mohon di perbaiki aplikasinya karena ingin buka dokumen gagal terus mungkin kapasitas nya tidak mendukung mungkin juga ada bug di aplikasinya maaf min saya berikan,Neutral
kurang lengkap dan tidak bisa di buka seharusnya bisa di buka walau offline,Negative
mohon bantuan ini kenapa aplikasi sering kali gagal masuk padahal jaringan sangat bagus dan setiap ingin melihat dokumen selalu tidak bisa di buka mohon perbaikan nya ,Positive
susah login fitur cetak ktp kakak kia dsb enggak ada padahal itu yang sangat di butuhkan semga cepat di perbaiki ,Negative
terjadi kesalahan koneksi mulu padahal internet bagus,Positive
sial loading terus gk bisa di buka ,Negative
apakah dengan adanya ktp digital bisa mempermudah mengurus surat dan sebagainya ? apa masih perlu fotocopy lagi ?,Neutral
mohon maaf saya kasih dulu awal download mengira langsung jadi ikdnya ternyta harus ke dukcapil lagi untuk meminta barcode maaf apknya saya uninstall lagi ,Neutral
tolong lebih update lagi untuk no kpj bpjs ketenagakerjaan nya masa tidak valid alias asal an no nya saya sudah datangi ke kantor bpjs no peserta itu angka bukan angka enggak jelas kemendagri dapat darimana itu no,Neutral
tidak dapat di install aplikasi yang lain bisa,Neutral
aplikasi cacad enggak ada obat tolong lah ini lagi di perlukan banget bikin ktp untuk persyaratan malah harus scan barkode ke kecamatan jauh pulang dulu dari luar kota berikut aplikasi nya enggak bisa di buka sumpah enggak jelas banget apasih kesel banget jadi warga ,Negative
kurang juknis lain misal cara update kakak kalo kakak belum muncul di dokumen,Neutral
kerja nya cepat bagus ktp langsung jadi enggak ada menit,Positive
kok tidak bisa dibuka ya ? mohon diperbaiki,Negative
tidak bisa masuk loading terlalu lama,Negative
login nya sulit,Negative
aplikasi sangan jauh dari harapan saya pikir pemerintah sudah sangat maju tentang teknologi namu tingkat kemalasan semakin menurun masyarakat disuruh mandiri dan patuh namun untuk melihat ataupun mengurus data sendiri saja harus banyak berkorban waktu dan lainya ,Negative
aplikasinya enggak bisa di buka ,Negative
sangat berguna dan mempermudah pembawaan identitas kemana saja,Positive
untuk defelopment perbaiki lagi dong masak mau ngurus ktp tidak bisa gara eror aplikasi nya sangat kecewa,Negative
aplikasi nggah bisa dibuka ktp,Neutral
aplikasi kont l suruh pakai digital tapi saat di buka lambat ajg pemerintah kehabisan duit karena di korupsi jadi bikin aplikasi rendahan begini,Negative
semoga selalu update otomatis datanya dan semoga cepat terealisasikan agar dapat digunakan pada lembaga lainnya ,Neutral
 setiap menggunakan fitur menu harus login chapta dan sering gagal setiap anggota keluarga yang masih diwajibkan reaktivasi aplikasi jika bisa cukup aktivasi dari kepala keluarga namun bisa di gunakan setuap anggota keluarga,Neutral
di bank kami tidak bisa berurusan bagaimana ini min untuk solusi nya,Negative
masalah scan barcode yang diberikan dukcapil tapi enggak ada lewat email ataupun yang lainnya apa harus du kak mengantri di dukcapil untuk dptkan barcode,Neutral
heran sama aplikasi ini cuma bisa di buka pakai wifi,Negative
digital kok harus meminta scan barcode lagi ke dukcapil ,Negative
percuma buat urus dokumen lain masih meminta asli ktp fisik sekarang sulit mendapatkan ktp fisik blangko ktp selalu kosong jadi ribet,Negative
enggak bisa di buka,Negative
coba dulu ya kalau bagus aplikasinya saya tambahi lagi bintangnya terima kasih,Neutral
kenapa sejak aplikasi ini enggak bisa lagi dibuka ? alasannya koneksi tidak stabil ini aplikasi nya yang kurang mampu membuat data digital ya kemarin masih bisa di buka setelah sudah enggak bisa uninstall saja yuk aplikasi nya enggak berguna juga kalo enggak bisa dibuka !,Negative
perbaiki lagi server dan aplikasi nya baru buka aplikasi erorlah jaringan kurang baik lah padahal pakai main game youtube netflix aman aman saja perbaiki lah pelayanan pelayanan nya orang mau cek identitas kok dipersulit ,Negative
kenapa dalam beberapa hari ini saya tidak bisa mengakses aplikasi ini selalu saja gagal masukapakah sedang dalam perbaikan aplikasi nya ?,Negative
jelek banget enggak bisa masuk,Negative
tiap akses menu harus input pin seolah sudah beda aplikasi sayangnya belum ada penambahan anggota baru lewat system dan pengajuan buat ktp online,Neutral
kok setelah verifikasi enggak ada lanjutan apa ya malah di suruh scan qr apa ?,Negative
no problem,Negative
aplikasi masih sering force close,Neutral
bagi ku aplikasi ini sangat membantu karena dengan tinggal bawa hp sudah ada ktp dan kakak mungkin bagi yang lain aplikasi ini sangat sulit atau sukar tapi bgi ku itu si ok no problem ,Positive
susah untuk login,Negative
sangat praktis dengan perkembangan media serta teknologi yang sangat besar menjadikan pelayanan adminduk semakin mudah bisa terintegrasi dengan lembaga lembaga lain ,Positive
ok banget,Positive
kenapa setiap buka dokumen enggak bisa di buka,Neutral
alhamdulillah semakin mudah dan simple dalam pengurusan data penduduk ,Positive
sbernya awal buat bagus tapi sekarang kok enggak bisa di log ini haa,Negative
percuma juga ada aplikasi giliran donlod dan daftar harus verifikasi pakai barcode dari dukpilnya ,Negative
semoga lebih baik,Positive
app sampah saya sudah punya e ktp nya tapi buat cek online doang susah nya meminta ampun terus mengapai meminta foto scan qr kalau data dari nik dll itu sudah cukup buat validasi terus fungsi nya e di ktp apa kalau serba ribet dan kebanyakan ini itu tolol sumpah,Negative
setelah ambil poto terus kelanjutannya bijimana ini apa mesti ke dukcapil meminta kode qr ? repot amat lama menunggu enggak ada email masuk ,Negative
btw sudah pada tau ini aplikasi praktis dan modern semangat indonesia menuju modern yang praktis dan tidak antri hemat kertas,Positive
kesalahan koneksi terus meminta tolong diperbaiki lagi agar pengguna lebih nyaman menggunakannya karena tujuan dari aplikasi ini untuk mempermudah bukan mempersulit,Negative
ya masa online harus datang percuma dong,Negative
enggak bisa download ktp,Negative
mohon ditingkatkan lagi ini aplikasinya enggak bisa kebuka ya,Neutral
sangat penting dan mempermudah untuk segala urusan yang berhubungan identitas,Positive
aplikasinya muter mulu ketika buat lihat dokumen nih ujung nya silahkan coba lagi sudah coba pakai wifi n seluler hasilnya tetap saja ada yang senasib ?,Negative
sangat bagus dan dapat memberikan ke mudah untuk melihat ktp pribadi sendiri,Positive
aplikasi pemerintah begini amat bukan nye mempermudah malah mempersulit gua kata enggak perlu pakai datang kesono sini ternyata kudu meminta barcode dari dukcapil nya juga gegayaan mao ke era digital tapi proses nye riweuh,Negative
aplikasi rusak log ini pun tidak bisa,Negative
semoga terintegrasi dengan aplikasi seluruh layanan pemerintah repot banget kalau terlalu banyak aplikasi di ponsel,Negative
untuk aplikasi identitas kependudukan digital ini menurut pendapat saya masih banyak kekurangan nya seperti tampilan dokumen kurang jelas resolusi rendah dokumen seperti jkn kis dll sering gagal untuk di tampilkan dan masukkan dari saya segera buat fitur menu download dokumen agar mempermudah pengguna aplikasi untuk mendownload dokumen yang menurut pengguna aplikasi penting terimakasih ,Negative
kenapa ya pas mau masukin tanda tangan elektronik terjadi kesalahan terus sudah buat di privy tapi aplikasi ikd nya error terus tolong diperbaiki ! ini aplikasi penting ! jadi ribet mau urus kakak jika untuk menandatangani saja enggak bisa,Negative
masih banyak kekurangan terutama pada hp saya yang iphone pro max yang kemarin baru saya beli dengan harga jtan di toko oren sekarang saya juga senang banget foto di depan cermin enggak tau kenapa,Positive
bagaimana ini saya sudah isi data lengkap kok enggak bisa bisa terus lagi kembali kok keterangan email tidak valid padahal email dipakai sehari hari mohon solusi pak teims,Negative
sangat membantu,Positive
aplikasi ini sangat membantu dalam menyimpan identitas saya dengan bentuk yang digital sehingga lebih praktis,Positive
mohon di perbaiki sistemnya mau buka ktp digital muter muter terus hari ini ,Neutral
susah banget di buka apknya apalagi kalau pakai data sendiri harus pakai wifi tolong di perbaiki,Negative
min saya lupa pin nya bagaimana ini ya ,Neutral
kasih menu lupa pin lah,Neutral
pas masuk aplikasi sering langsung keluar sendiri mohon perbaikannya,Neutral
ini cukup buruk mengingat bahwa aplikasi ini adalah aplikasi digital untuk mengidentifikasi warga negara indonesia berharap bisa dimaintenece lagi aplikasinya dan jadi wadah untuk pelayanan yang lebih baik lagi,Negative
sama saja bodong mau daftar juga harus sken dulu mau mudah tapi syulit,Negative
sangan membantu aplikasi nya mantap,Positive
tidak bisa ambil gambar developer geblek harusny buat aplikasi begini sudah dicoba di hp android android lawas karena enggak semua orang punya hp android terbarukalo belm mateng lebih baik siapkan alternatif onsite jangan karena enggak bisa daftar ikdn rakyat dibuat susah teknologi itu untuk mempermudah bukan malah bikin hal yang simple jadi ribet ,Negative
saya tetap mencoba dahulu walau banyak yang pernah pengalaman tidak puas nanti di t njsu kembalitx setelah down load dan pergunakan aplikasi ini sesuai tutorial arahan nya yang ada ternyata betul saya pun mrngalami hal yang sama sampai kesel berulang ambil foto wajah dan barcod yang selalu tertulisan kotak merah semacam tabel pesan invalid ulangi saya kecewa ! dan sama af saya hapus karena tidak berguna ,Negative
mantap sangat membantu,Positive
seharusnya mengaktifkan ikd bisa diaktifkan dikelurahan manapun tidak harus mengaktifkan ikd dikelurahan domisili !,Neutral
dengan adanya ikd sangat membantu saat berpergian jauh jadi tidak usah bawa ktp lagi ,Positive
kenapa documennya tidak bisa dibuka ? ? loading terus dulu bisa dibuka kenapa sekarang tidak bisa dibuka ? dan lagi ktp digital belum bisa dipakai diperbankanterus kapan bisanya ?,Negative
kok jadi enggak bisa ini punya saya tadi bisa sekarang sudah enggak bisa kenapa ini,Negative
sudah di install tapi pas melakukan photo untuk verifikasi gagal terus foto tidak bisa tersimpan diaplikasi sehingga tidak dapat lanjut ke tahap berikut spesifikasi android versi hp samsung saja pro mohon di perbaiki aplikasi nya,Neutral
buka fitur dokumen kependudukan loading terus dan tidak bisa dibuka,Neutral
aplikasi enggak jelas ngent t bagaimana mau maju indonesia bikin aplikasi saja kagak becus,Negative
mohon untuk dokumen untuk ditampilkan karena sering kali diintegrasikan ,Neutral
bagus kalau bisa dokumen lainnya seperti sim juga bisa ditampilkan di aplikasi ini terimakasih,Positive
aplikasinya setelah di install kok malah muter terus tulisannya kesalahan koneksi jelas jelas koneksi bagus dibilang salah ini bagaimana ?,Negative
ini aplikasi cek nik ktp apa aplikasi slot kok banyak sekali iklan perjudian online,Negative
good,Positive
terus update aplikasinya supaya lebih mudah digunakannya,Neutral
parah nih aplikasi dibuka selalu memuat padahal pakai data sama saja aplikasi lain bisa dibuka aplikasi samsat jmo pln mobile jkn jaksehat pada bisa dibuka kenapa aplikasi ini enggak bisa dibuka ya ?,Negative
lambat dan gampang error,Negative
koneksi eror mulu kalo pakai data enggak bisa konek padahal sinyal full harus banget pakai wifi baru bisa konek,Negative
ini bagaimana daftar nya scan barcodenya saya kemana mintanya bingung kalo yang liar daerah,Negative
dirjen kependudukan semakin bagus,Positive
ikd sangat membantu dalam penggunaannya yang cepat dan simpel dalam satu genggaman dukcapil bisa bisa bisa,Positive
layanan cepat free dan enggak bertele tele helpfull,Neutral
saya sangat kecewa aplikasi yang buruk selesai di daftarkan malah tidak bisa di buka tiap kali di buka kesalahan koneksi tolong lah yang benar saja kalau koneksi belum bisa diandalkan jangan dulu disarankan dan di wajibkan ke masyarakat ,Negative
app ikd pada hp saya dokumen kakak dan akte kosong yang ada cuma ktp bagaimana cara atasi dan bisa kita melihat kartu keluarga dan aktenya,Neutral
coba tambah fitur nya pembuatan domisili dan penambahan anggota keluaraga perbaiki aplikasi nya biar enggak keluar sendiri ,Neutral
kalo soal keamanan data penduduk tolong buat aplikasi yang benar aman bukan hanya sekedar buat aplikasi dengan anggaran yang besar lalu di potong ujung nya meminta yang simple ,Positive
aplikasi enggak bisa kebuka sudah minggu ini,Negative
kenapa susah masuknya ya khususnya di pengambilan fotonya sudah coba berulang kali tetap sama hasilnya enggak bisa,Negative
katanya lewat aplikasi ini bisa mengajukan pergantian kakak yang lama menjadi yang baru tapi sudah bulan statusnya masih pengajuan saja tidak diproses sama sekali mohon ditingkatkan lagi jika aplikasi ini dibuat untuk mempermudah pelayanan masyarakat ,Neutral
bahasa inggrisnya enggak ada kalo digital harusnya ada bahasa inggrisnya,Negative
alangkah bagusnya bisa cek ktp fisik via nfc ,Neutral
aplikasi yang sangat bermanfaat dalam genggaman dpat membawa berbagai macam dokumen tanpa takut rusak hilang,Positive
aplikasi ini sangat bagus kami dukung dengan harapan ada tambahan fitur lain lagi ,Positive
harus segera di tingkatkan lagi dong segala unsur yang terdapat di aplikasi mulai dari tampilan jaringan menu harus segera di tingkatkan jangan tunggu nanti nanti karena ini sifatnya aplikasi publik yang sangat diperlukan ,Positive
enggak bisa di login muter mulu,Neutral
aplikasinya tidak langsung terima otomatis walaupun data pendaftaran sudah diisi semua rumitnya harus melalui scan qr lagiyang diberikan oleh dukcapil tiada arahan dimana mendapatkannya kode qr sebagian besar aplikasi layanan pemerintah yang berbasis teknologi digital online banyak tidak lancar dan bahkan tak berfungsi kalah sama aplikasi game online yang mudah klik sana sini nya terarah jelas tolonglah bila buat aplikasi untuk layanan publik menggunakan ahli yang kompoten pada bidangnya,Negative
kenapa aplikasi ini tidak bisa login ya ? mana ada saya mau urus lagi mau daftar kerja tolong kerja sama dong seharusnya aplikasi yang menyangkut data pribadi diri seperti ini harus tetap terjaga dong ini kalau begini tidak bisa login saya butuh ktp dan kakak saya untuk melamar kerja dan terhambat gara ini aplikasi,Negative
